split,batch_idx,shard_file,n,feature_dim,elapsed_batch_sec
train,497,train_features_000497.pt,8,1024,0.15074968338012695
train,498,train_features_000498.pt,8,1024,0.09021639823913574
train,499,train_features_000499.pt,8,1024,0.14627361297607422
train,500,train_features_000500.pt,8,1024,0.09232354164123535
train,501,train_features_000501.pt,8,1024,0.09312868118286133
train,502,train_features_000502.pt,8,1024,0.11999702453613281
train,503,train_features_000503.pt,8,1024,0.09331035614013672
train,504,train_features_000504.pt,8,1024,0.0910494327545166
train,505,train_features_000505.pt,8,1024,0.09371256828308105
train,506,train_features_000506.pt,8,1024,0.0902869701385498
train,507,train_features_000507.pt,8,1024,0.09339141845703125
train,508,train_features_000508.pt,8,1024,0.1384258270263672
train,509,train_features_000509.pt,8,1024,0.09376215934753418
train,510,train_features_000510.pt,8,1024,0.14353394508361816
train,511,train_features_000511.pt,8,1024,0.09361720085144043
train,512,train_features_000512.pt,8,1024,0.14355015754699707
train,513,train_features_000513.pt,8,1024,0.09329986572265625
train,514,train_features_000514.pt,8,1024,0.12450075149536133
train,515,train_features_000515.pt,8,1024,0.13715219497680664
train,516,train_features_000516.pt,8,1024,0.10815072059631348
train,517,train_features_000517.pt,8,1024,0.09353208541870117
train,518,train_features_000518.pt,8,1024,0.09037613868713379
train,519,train_features_000519.pt,8,1024,0.11483550071716309
train,520,train_features_000520.pt,8,1024,0.09375119209289551
train,521,train_features_000521.pt,8,1024,0.09360122680664062
train,522,train_features_000522.pt,8,1024,0.09160184860229492
train,523,train_features_000523.pt,8,1024,0.11056756973266602
train,524,train_features_000524.pt,8,1024,0.09205198287963867
train,525,train_features_000525.pt,8,1024,0.09296345710754395
train,526,train_features_000526.pt,8,1024,0.11050200462341309
train,527,train_features_000527.pt,8,1024,0.11284470558166504
train,528,train_features_000528.pt,8,1024,0.1163322925567627
train,529,train_features_000529.pt,8,1024,0.09361791610717773
train,530,train_features_000530.pt,8,1024,0.10888004302978516
train,531,train_features_000531.pt,8,1024,0.09354519844055176
train,532,train_features_000532.pt,8,1024,0.09123730659484863
train,533,train_features_000533.pt,8,1024,0.09349751472473145
train,534,train_features_000534.pt,8,1024,0.13658738136291504
train,535,train_features_000535.pt,8,1024,0.13621258735656738
train,536,train_features_000536.pt,8,1024,0.11911416053771973
train,537,train_features_000537.pt,8,1024,0.09599947929382324
train,538,train_features_000538.pt,8,1024,0.09178805351257324
train,539,train_features_000539.pt,8,1024,0.09385561943054199
train,540,train_features_000540.pt,8,1024,0.13022637367248535
train,541,train_features_000541.pt,8,1024,0.09398055076599121
train,542,train_features_000542.pt,8,1024,0.09052872657775879
train,543,train_features_000543.pt,8,1024,0.09783816337585449
train,544,train_features_000544.pt,8,1024,0.1372382640838623
train,545,train_features_000545.pt,8,1024,0.14859414100646973
train,546,train_features_000546.pt,8,1024,0.10515189170837402
train,547,train_features_000547.pt,8,1024,0.09724569320678711
train,548,train_features_000548.pt,8,1024,0.09067201614379883
train,549,train_features_000549.pt,8,1024,0.12301898002624512
train,550,train_features_000550.pt,8,1024,0.09306955337524414
train,551,train_features_000551.pt,8,1024,0.09739851951599121
train,552,train_features_000552.pt,8,1024,0.09066939353942871
train,553,train_features_000553.pt,8,1024,0.09409236907958984
train,554,train_features_000554.pt,8,1024,0.09079217910766602
train,555,train_features_000555.pt,8,1024,0.11386728286743164
train,556,train_features_000556.pt,8,1024,0.09501075744628906
train,557,train_features_000557.pt,8,1024,0.09329485893249512
train,558,train_features_000558.pt,8,1024,0.11577057838439941
train,559,train_features_000559.pt,8,1024,0.11898159980773926
train,560,train_features_000560.pt,8,1024,0.1241455078125
train,561,train_features_000561.pt,8,1024,0.0935659408569336
train,562,train_features_000562.pt,8,1024,0.13975143432617188
train,563,train_features_000563.pt,8,1024,0.09491801261901855
train,564,train_features_000564.pt,8,1024,0.1504671573638916
train,565,train_features_000565.pt,8,1024,0.11497282981872559
train,566,train_features_000566.pt,8,1024,0.1278078556060791
train,567,train_features_000567.pt,8,1024,0.11519074440002441
train,568,train_features_000568.pt,8,1024,0.09504270553588867
train,569,train_features_000569.pt,8,1024,0.09850811958312988
train,570,train_features_000570.pt,8,1024,0.12156248092651367
train,571,train_features_000571.pt,8,1024,0.12907171249389648
train,572,train_features_000572.pt,8,1024,0.1081244945526123
train,573,train_features_000573.pt,8,1024,0.12795662879943848
train,574,train_features_000574.pt,8,1024,0.11552762985229492
train,575,train_features_000575.pt,8,1024,0.12760114669799805
train,576,train_features_000576.pt,8,1024,0.09554862976074219
train,577,train_features_000577.pt,8,1024,0.11519670486450195
train,578,train_features_000578.pt,8,1024,0.09088873863220215
train,579,train_features_000579.pt,8,1024,0.08556962013244629
train,580,train_features_000580.pt,8,1024,0.092193603515625
train,581,train_features_000581.pt,8,1024,0.08541154861450195
train,582,train_features_000582.pt,8,1024,0.09076642990112305
train,583,train_features_000583.pt,8,1024,0.090240478515625
train,584,train_features_000584.pt,8,1024,0.13079237937927246
train,585,train_features_000585.pt,8,1024,0.08535122871398926
train,586,train_features_000586.pt,8,1024,0.09429192543029785
train,587,train_features_000587.pt,8,1024,0.13554859161376953
train,588,train_features_000588.pt,8,1024,0.15523338317871094
train,589,train_features_000589.pt,8,1024,0.0858917236328125
train,590,train_features_000590.pt,8,1024,0.1479201316833496
train,591,train_features_000591.pt,8,1024,0.09380912780761719
train,592,train_features_000592.pt,8,1024,0.1381988525390625
train,593,train_features_000593.pt,8,1024,0.0856163501739502
train,594,train_features_000594.pt,8,1024,0.09121918678283691
train,595,train_features_000595.pt,8,1024,0.09375810623168945
train,596,train_features_000596.pt,8,1024,0.09114718437194824
train,597,train_features_000597.pt,8,1024,0.09900569915771484
train,598,train_features_000598.pt,8,1024,0.09066939353942871
train,599,train_features_000599.pt,8,1024,0.08556866645812988
train,600,train_features_000600.pt,8,1024,0.09543919563293457
train,601,train_features_000601.pt,8,1024,0.1253662109375
train,602,train_features_000602.pt,8,1024,0.09081315994262695
train,603,train_features_000603.pt,8,1024,0.13748979568481445
train,604,train_features_000604.pt,8,1024,0.11328458786010742
train,605,train_features_000605.pt,8,1024,0.12280941009521484
train,606,train_features_000606.pt,8,1024,0.0905449390411377
train,607,train_features_000607.pt,8,1024,0.1259441375732422
train,608,train_features_000608.pt,8,1024,0.1265430450439453
train,609,train_features_000609.pt,8,1024,0.0880730152130127
train,610,train_features_000610.pt,8,1024,0.09041333198547363
train,611,train_features_000611.pt,8,1024,0.13819122314453125
train,612,train_features_000612.pt,8,1024,0.11874675750732422
train,613,train_features_000613.pt,8,1024,0.09305858612060547
train,614,train_features_000614.pt,8,1024,0.09177088737487793
train,615,train_features_000615.pt,8,1024,0.0888829231262207
train,616,train_features_000616.pt,8,1024,0.13426446914672852
train,617,train_features_000617.pt,8,1024,0.08564090728759766
train,618,train_features_000618.pt,8,1024,0.09153509140014648
train,619,train_features_000619.pt,8,1024,0.08835744857788086
train,620,train_features_000620.pt,8,1024,0.10833501815795898
train,621,train_features_000621.pt,8,1024,0.1335582733154297
train,622,train_features_000622.pt,8,1024,0.09120583534240723
train,623,train_features_000623.pt,8,1024,0.1344587802886963
train,624,train_features_000624.pt,8,1024,0.09100151062011719
train,625,train_features_000625.pt,8,1024,0.09383225440979004
train,626,train_features_000626.pt,8,1024,0.11405539512634277
train,627,train_features_000627.pt,8,1024,0.09822654724121094
train,628,train_features_000628.pt,8,1024,0.09148526191711426
train,629,train_features_000629.pt,8,1024,0.08520030975341797
train,630,train_features_000630.pt,8,1024,0.09095072746276855
train,631,train_features_000631.pt,8,1024,0.09334921836853027
train,632,train_features_000632.pt,8,1024,0.14534544944763184
train,633,train_features_000633.pt,8,1024,0.0860285758972168
train,634,train_features_000634.pt,8,1024,0.09766697883605957
train,635,train_features_000635.pt,8,1024,0.09560847282409668
train,636,train_features_000636.pt,8,1024,0.11514759063720703
train,637,train_features_000637.pt,8,1024,0.09874343872070312
train,638,train_features_000638.pt,8,1024,0.0921471118927002
train,639,train_features_000639.pt,8,1024,0.08685731887817383
train,640,train_features_000640.pt,8,1024,0.09107160568237305
train,641,train_features_000641.pt,8,1024,0.09466981887817383
train,642,train_features_000642.pt,8,1024,0.09241008758544922
train,643,train_features_000643.pt,8,1024,0.08576464653015137
train,644,train_features_000644.pt,8,1024,0.1432490348815918
train,645,train_features_000645.pt,8,1024,0.09327507019042969
train,646,train_features_000646.pt,8,1024,0.09058976173400879
train,647,train_features_000647.pt,8,1024,0.11064600944519043
train,648,train_features_000648.pt,8,1024,0.11991286277770996
train,649,train_features_000649.pt,8,1024,0.13843393325805664
train,650,train_features_000650.pt,8,1024,0.15365362167358398
train,651,train_features_000651.pt,8,1024,0.08569884300231934
train,652,train_features_000652.pt,8,1024,0.11087918281555176
train,653,train_features_000653.pt,8,1024,0.09374403953552246
train,654,train_features_000654.pt,8,1024,0.09074044227600098
train,655,train_features_000655.pt,8,1024,0.09609580039978027
train,656,train_features_000656.pt,8,1024,0.09175872802734375
train,657,train_features_000657.pt,8,1024,0.09397101402282715
train,658,train_features_000658.pt,8,1024,0.11043691635131836
train,659,train_features_000659.pt,8,1024,0.08638525009155273
train,660,train_features_000660.pt,8,1024,0.13361334800720215
train,661,train_features_000661.pt,8,1024,0.0859076976776123
train,662,train_features_000662.pt,8,1024,0.09944677352905273
train,663,train_features_000663.pt,8,1024,0.08733010292053223
train,664,train_features_000664.pt,8,1024,0.09087371826171875
train,665,train_features_000665.pt,8,1024,0.08629298210144043
train,666,train_features_000666.pt,8,1024,0.09265017509460449
train,667,train_features_000667.pt,8,1024,0.0863490104675293
train,668,train_features_000668.pt,8,1024,0.09067964553833008
train,669,train_features_000669.pt,8,1024,0.0939493179321289
train,670,train_features_000670.pt,8,1024,0.0904996395111084
train,671,train_features_000671.pt,8,1024,0.11629247665405273
train,672,train_features_000672.pt,8,1024,0.11742043495178223
train,673,train_features_000673.pt,8,1024,0.09382271766662598
train,674,train_features_000674.pt,8,1024,0.11814045906066895
train,675,train_features_000675.pt,8,1024,0.08690190315246582
train,676,train_features_000676.pt,8,1024,0.09938812255859375
train,677,train_features_000677.pt,8,1024,0.0860280990600586
train,678,train_features_000678.pt,8,1024,0.09079599380493164
train,679,train_features_000679.pt,8,1024,0.08740735054016113
train,680,train_features_000680.pt,8,1024,0.11866259574890137
train,681,train_features_000681.pt,8,1024,0.10154247283935547
train,682,train_features_000682.pt,8,1024,0.09110450744628906
train,683,train_features_000683.pt,8,1024,0.09039664268493652
train,684,train_features_000684.pt,8,1024,0.09036755561828613
train,685,train_features_000685.pt,8,1024,0.11402702331542969
train,686,train_features_000686.pt,8,1024,0.09481930732727051
train,687,train_features_000687.pt,8,1024,0.13304519653320312
train,688,train_features_000688.pt,8,1024,0.09998035430908203
train,689,train_features_000689.pt,8,1024,0.13933801651000977
train,690,train_features_000690.pt,8,1024,0.13782548904418945
train,691,train_features_000691.pt,8,1024,0.13294076919555664
train,692,train_features_000692.pt,8,1024,0.09162163734436035
train,693,train_features_000693.pt,8,1024,0.08569478988647461
train,694,train_features_000694.pt,8,1024,0.14343023300170898
train,695,train_features_000695.pt,8,1024,0.08572840690612793
train,696,train_features_000696.pt,8,1024,0.09170055389404297
train,697,train_features_000697.pt,8,1024,0.0857703685760498
train,698,train_features_000698.pt,8,1024,0.14221763610839844
train,699,train_features_000699.pt,8,1024,0.09364771842956543
train,700,train_features_000700.pt,8,1024,0.09219908714294434
train,701,train_features_000701.pt,8,1024,0.09383869171142578
train,702,train_features_000702.pt,8,1024,0.09095287322998047
train,703,train_features_000703.pt,8,1024,0.1358654499053955
train,704,train_features_000704.pt,8,1024,0.09115409851074219
train,705,train_features_000705.pt,8,1024,0.09026122093200684
train,706,train_features_000706.pt,8,1024,0.1514575481414795
train,707,train_features_000707.pt,8,1024,0.08589792251586914
train,708,train_features_000708.pt,8,1024,0.0957326889038086
train,709,train_features_000709.pt,8,1024,0.09124183654785156
train,710,train_features_000710.pt,8,1024,0.0903940200805664
train,711,train_features_000711.pt,8,1024,0.08612537384033203
train,712,train_features_000712.pt,8,1024,0.09052062034606934
train,713,train_features_000713.pt,8,1024,0.11704516410827637
train,714,train_features_000714.pt,8,1024,0.09000372886657715
train,715,train_features_000715.pt,8,1024,0.16087913513183594
train,716,train_features_000716.pt,8,1024,0.0978081226348877
train,717,train_features_000717.pt,8,1024,0.09376931190490723
train,718,train_features_000718.pt,8,1024,0.10273027420043945
train,719,train_features_000719.pt,8,1024,0.09372353553771973
train,720,train_features_000720.pt,8,1024,0.12491250038146973
train,721,train_features_000721.pt,8,1024,0.12230372428894043
train,722,train_features_000722.pt,8,1024,0.09172606468200684
train,723,train_features_000723.pt,8,1024,0.08664464950561523
train,724,train_features_000724.pt,8,1024,0.10471940040588379
train,725,train_features_000725.pt,8,1024,0.08713674545288086
train,726,train_features_000726.pt,8,1024,0.09562849998474121
train,727,train_features_000727.pt,8,1024,0.09409093856811523
train,728,train_features_000728.pt,8,1024,0.09045529365539551
